order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO68397,207,3236,2013-10-14,2013-10-21,2013-10-26,9,1,9.0
SO68397,397,3236,2013-10-14,2013-10-21,2013-10-26,5,1,5.0
SO68397,349,3236,2013-10-14,2013-10-21,2013-10-26,55,1,55.0
SO68398,238,11521,2013-10-14,2013-10-21,2013-10-26,1701,1,1701.0
SO68398,351,11521,2013-10-14,2013-10-21,2013-10-26,50,1,50.0
SO68398,336,11521,2013-10-14,2013-10-21,2013-10-26,24,1,24.0
SO68399,237,11462,2013-10-14,2013-10-21,2013-10-26,1701,1,1701.0
SO68399,379,11462,2013-10-14,2013-10-21,2013-10-26,54,1,54.0
SO68400,260,1988,2013-10-14,2013-10-21,2013-10-26,2384,1,2384.0
SO68400,381,1988,2013-10-14,2013-10-21,2013-10-26,9,1,9.0
SO68401,266,898,2013-10-14,2013-10-21,2013-10-26,2384,1,2384.0
SO68401,346,898,2013-10-14,2013-10-21,2013-10-26,35,1,35.0
SO68401,377,898,2013-10-14,2013-10-21,2013-10-26,54,1,54.0
SO68402,397,12658,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68403,268,2142,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68403,374,2142,2013-10-15,2013-10-22,2013-10-27,70,1,70.0
SO68404,270,124,2013-10-15,2013-10-22,2013-10-27,8,1,8.0
SO68405,268,7290,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68406,207,5730,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68407,223,3701,2013-10-15,2013-10-22,2013-10-27,2295,1,2295.0
SO68407,276,3701,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68407,381,3701,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68408,225,5394,2013-10-15,2013-10-22,2013-10-27,2320,1,2320.0
SO68408,386,5394,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68408,391,5394,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68408,347,5394,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68409,210,4650,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68409,391,4650,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68409,384,4650,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68409,346,4650,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68410,209,7634,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68410,276,7634,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68410,206,7634,2013-10-15,2013-10-22,2013-10-27,10,1,10.0
SO68410,397,7634,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68410,348,7634,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68411,391,754,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68411,384,754,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68412,362,2170,2013-10-15,2013-10-22,2013-10-27,120,1,120.0
SO68413,392,13,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68413,361,13,2013-10-15,2013-10-22,2013-10-27,2,1,2.0
SO68414,392,17862,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68414,388,17862,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68415,393,2097,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68415,390,2097,2013-10-15,2013-10-22,2013-10-27,29,1,29.0
SO68415,361,2097,2013-10-15,2013-10-22,2013-10-27,2,1,2.0
SO68416,393,16916,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68416,348,16916,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68417,387,15451,2013-10-15,2013-10-22,2013-10-27,21,1,21.0
SO68417,268,15451,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68418,389,14278,2013-10-15,2013-10-22,2013-10-27,33,1,33.0
SO68418,392,14278,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68418,347,14278,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68418,336,14278,2013-10-15,2013-10-22,2013-10-27,33,1,24.0
SO68419,390,16457,2013-10-15,2013-10-22,2013-10-27,29,1,29.0
SO68419,393,16457,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68419,335,16457,2013-10-15,2013-10-22,2013-10-27,24,1,24.0
SO68420,391,842,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68420,384,842,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68420,276,842,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68420,350,842,2013-10-15,2013-10-22,2013-10-27,50,1,50.0
SO68421,391,8818,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68421,385,8818,2013-10-15,2013-10-22,2013-10-27,30,1,30.0
SO68421,347,8818,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68421,381,8818,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68422,206,10756,2013-10-15,2013-10-22,2013-10-27,10,1,10.0
SO68422,397,10756,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68423,385,7408,2013-10-15,2013-10-22,2013-10-27,30,1,30.0
SO68423,361,7408,2013-10-15,2013-10-22,2013-10-27,2,1,2.0
SO68424,375,7785,2013-10-15,2013-10-22,2013-10-27,70,1,70.0
SO68424,351,7785,2013-10-15,2013-10-22,2013-10-27,50,1,50.0
SO68424,268,7785,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68425,376,7576,2013-10-15,2013-10-22,2013-10-27,70,1,70.0
SO68425,381,7576,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68426,397,9082,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68426,380,9082,2013-10-15,2013-10-22,2013-10-27,54,1,54.0
SO68427,276,2700,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68427,380,2700,2013-10-15,2013-10-22,2013-10-27,54,1,54.0
SO68428,276,3845,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68428,395,3845,2013-10-15,2013-10-22,2013-10-27,64,1,64.0
SO68429,388,8188,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68429,361,8188,2013-10-15,2013-10-22,2013-10-27,2,1,2.0
SO68429,362,8188,2013-10-15,2013-10-22,2013-10-27,120,1,120.0
SO68430,336,377,2013-10-15,2013-10-22,2013-10-27,24,1,24.0
SO68430,378,377,2013-10-15,2013-10-22,2013-10-27,54,1,54.0
SO68431,392,4103,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68431,389,4103,2013-10-15,2013-10-22,2013-10-27,33,1,33.0
SO68431,336,4103,2013-10-15,2013-10-22,2013-10-27,24,1,24.0
SO68432,391,6091,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68432,384,6091,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68432,348,6091,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68433,397,11388,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68434,397,13133,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68435,392,11807,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68435,348,11807,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68436,390,15944,2013-10-15,2013-10-22,2013-10-27,29,1,29.0
SO68436,393,15944,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68436,347,15944,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68437,386,3360,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68437,391,3360,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68437,361,3360,2013-10-15,2013-10-22,2013-10-27,2,1,2.0
SO68438,276,3516,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68438,348,3516,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68439,350,1397,2013-10-15,2013-10-22,2013-10-27,50,1,50.0
SO68440,212,5091,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68440,391,5091,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68440,384,5091,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68440,348,5091,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68441,225,5853,2013-10-15,2013-10-22,2013-10-27,2320,1,2320.0
SO68441,276,5853,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68441,394,5853,2013-10-15,2013-10-22,2013-10-27,64,1,64.0
SO68442,221,4189,2013-10-15,2013-10-22,2013-10-27,769,1,769.0
SO68442,375,4189,2013-10-15,2013-10-22,2013-10-27,70,1,70.0
SO68442,268,4189,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68443,221,4190,2013-10-15,2013-10-22,2013-10-27,769,1,769.0
SO68444,226,5145,2013-10-15,2013-10-22,2013-10-27,2320,1,2320.0
SO68444,276,5145,2013-10-15,2013-10-22,2013-10-27,22,1,22.0
SO68444,346,5145,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68445,225,4205,2013-10-15,2013-10-22,2013-10-27,2320,1,2320.0
SO68445,386,4205,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68445,391,4205,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68445,346,4205,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68446,233,15751,2013-10-15,2013-10-22,2013-10-27,1120,1,1120.0
SO68446,346,15751,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68447,234,15563,2013-10-15,2013-10-22,2013-10-27,1120,1,1120.0
SO68447,207,15563,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68447,397,15563,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68447,270,15563,2013-10-15,2013-10-22,2013-10-27,8,1,8.0
SO68448,236,15191,2013-10-15,2013-10-22,2013-10-27,1120,1,1120.0
SO68448,392,15191,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68448,388,15191,2013-10-15,2013-10-22,2013-10-27,25,1,25.0
SO68449,230,14560,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68449,207,14560,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68449,397,14560,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68450,267,16106,2013-10-15,2013-10-22,2013-10-27,2384,1,2384.0
SO68450,397,16106,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68450,207,16106,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68451,267,13794,2013-10-15,2013-10-22,2013-10-27,2384,1,2384.0
SO68451,347,13794,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68452,266,13801,2013-10-15,2013-10-22,2013-10-27,2384,1,2384.0
SO68452,347,13801,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68453,263,16441,2013-10-15,2013-10-22,2013-10-27,2384,1,2384.0
SO68453,207,16441,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68453,397,16441,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68454,260,16275,2013-10-15,2013-10-22,2013-10-27,2384,1,2384.0
SO68454,347,16275,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68455,256,14970,2013-10-15,2013-10-22,2013-10-27,1215,1,1215.0
SO68455,346,14970,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68456,256,5012,2013-10-15,2013-10-22,2013-10-27,1215,1,1215.0
SO68456,347,5012,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68457,229,12782,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68457,387,12782,2013-10-15,2013-10-22,2013-10-27,21,1,21.0
SO68457,392,12782,2013-10-15,2013-10-22,2013-10-27,4,1,4.0
SO68457,361,12782,2013-10-15,2013-10-22,2013-10-27,2,1,2.0
SO68458,228,8770,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68459,229,8205,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68460,236,10389,2013-10-15,2013-10-22,2013-10-27,1120,1,1120.0
SO68460,351,10389,2013-10-15,2013-10-22,2013-10-27,50,1,50.0
SO68460,268,10389,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68461,237,7367,2013-10-15,2013-10-22,2013-10-27,1701,1,1701.0
SO68461,353,7367,2013-10-15,2013-10-22,2013-10-27,50,1,50.0
SO68461,335,7367,2013-10-15,2013-10-22,2013-10-27,24,1,24.0
SO68462,234,13212,2013-10-15,2013-10-22,2013-10-27,1120,1,1120.0
SO68462,353,13212,2013-10-15,2013-10-22,2013-10-27,50,1,50.0
SO68463,229,2772,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68463,207,2772,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68463,397,2772,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68463,337,2772,2013-10-15,2013-10-22,2013-10-27,24,1,24.0
SO68464,231,2783,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68464,207,2783,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68464,397,2783,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68464,346,2783,2013-10-15,2013-10-22,2013-10-27,35,1,35.0
SO68465,230,11690,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68465,207,11690,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68466,228,13128,2013-10-15,2013-10-22,2013-10-27,540,1,540.0
SO68466,207,13128,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68467,248,18467,2013-10-15,2013-10-22,2013-10-27,742,1,742.0
SO68467,207,18467,2013-10-15,2013-10-22,2013-10-27,9,1,9.0
SO68467,397,18467,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68468,250,27,2013-10-15,2013-10-22,2013-10-27,742,1,742.0
SO68468,390,27,2013-10-15,2013-10-22,2013-10-27,29,1,29.0
SO68468,393,27,2013-10-15,2013-10-22,2013-10-27,5,1,5.0
SO68469,221,365,2013-10-16,2013-10-23,2013-10-28,769,1,769.0
SO68469,347,365,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68470,221,366,2013-10-16,2013-10-23,2013-10-28,769,1,769.0
SO68470,374,366,2013-10-16,2013-10-23,2013-10-28,70,1,70.0
SO68470,378,366,2013-10-16,2013-10-23,2013-10-28,54,1,54.0
SO68471,207,17610,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68471,397,17610,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68471,350,17610,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68472,384,2615,2013-10-16,2013-10-23,2013-10-28,25,1,25.0
SO68472,361,2615,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68473,385,9241,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68473,391,9241,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68473,276,9241,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68474,276,7729,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68474,335,7729,2013-10-16,2013-10-23,2013-10-28,24,1,24.0
SO68475,397,99,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68476,391,13604,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68476,348,13604,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68477,393,3685,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68477,361,3685,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68478,270,117,2013-10-16,2013-10-23,2013-10-28,8,1,8.0
SO68479,242,9171,2013-10-16,2013-10-23,2013-10-28,2443,1,2443.0
SO68479,346,9171,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68480,220,3790,2013-10-16,2013-10-23,2013-10-28,769,1,769.0
SO68480,391,3790,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68480,385,3790,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68481,223,3147,2013-10-16,2013-10-23,2013-10-28,2295,1,2295.0
SO68481,397,3147,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68481,206,3147,2013-10-16,2013-10-23,2013-10-28,10,1,10.0
SO68481,348,3147,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68482,220,5408,2013-10-16,2013-10-23,2013-10-28,769,1,769.0
SO68482,391,5408,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68482,385,5408,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68482,361,5408,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68483,219,3780,2013-10-16,2013-10-23,2013-10-28,769,1,769.0
SO68483,351,3780,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68484,392,502,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68484,387,502,2013-10-16,2013-10-23,2013-10-28,21,1,21.0
SO68484,346,502,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68485,389,14439,2013-10-16,2013-10-23,2013-10-28,33,1,33.0
SO68485,392,14439,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68485,352,14439,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68485,382,14439,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68486,392,13509,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68486,389,13509,2013-10-16,2013-10-23,2013-10-28,33,1,33.0
SO68486,347,13509,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68486,350,13509,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68487,385,1075,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68487,391,1075,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68487,346,1075,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68488,391,11739,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68488,385,11739,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68488,348,11739,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68488,352,11739,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68489,391,8751,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68489,385,8751,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68489,361,8751,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68490,389,12739,2013-10-16,2013-10-23,2013-10-28,33,1,33.0
SO68490,392,12739,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68491,206,9398,2013-10-16,2013-10-23,2013-10-28,10,1,10.0
SO68491,396,9398,2013-10-16,2013-10-23,2013-10-28,64,1,64.0
SO68491,397,9398,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68492,376,254,2013-10-16,2013-10-23,2013-10-28,70,1,70.0
SO68492,336,254,2013-10-16,2013-10-23,2013-10-28,24,1,24.0
SO68493,374,8742,2013-10-16,2013-10-23,2013-10-28,70,1,70.0
SO68493,382,8742,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68494,394,6467,2013-10-16,2013-10-23,2013-10-28,64,1,64.0
SO68494,397,6467,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68495,268,5810,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68495,397,5810,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68496,397,1075,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68496,268,1075,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68497,391,6761,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68497,384,6761,2013-10-16,2013-10-23,2013-10-28,25,1,25.0
SO68497,361,6761,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68498,391,7185,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68498,348,7185,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68498,350,7185,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68499,276,2357,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68499,381,2357,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68500,385,9175,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68501,385,9973,2013-10-16,2013-10-23,2013-10-28,30,1,30.0
SO68501,391,9973,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68501,346,9973,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68502,387,15880,2013-10-16,2013-10-23,2013-10-28,21,1,21.0
SO68502,377,15880,2013-10-16,2013-10-23,2013-10-28,54,1,54.0
SO68503,393,13022,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68503,390,13022,2013-10-16,2013-10-23,2013-10-28,29,1,29.0
SO68503,361,13022,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68503,362,13022,2013-10-16,2013-10-23,2013-10-28,120,1,120.0
SO68504,387,13875,2013-10-16,2013-10-23,2013-10-28,21,1,21.0
SO68505,386,257,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68505,391,257,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68505,361,257,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68506,386,3642,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68507,276,5856,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68507,352,5856,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68508,245,9643,2013-10-16,2013-10-23,2013-10-28,2443,1,2443.0
SO68508,207,9643,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68509,225,5869,2013-10-16,2013-10-23,2013-10-28,2320,1,2320.0
SO68509,361,5869,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68510,225,5873,2013-10-16,2013-10-23,2013-10-28,2320,1,2320.0
SO68510,276,5873,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68510,397,5873,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68510,206,5873,2013-10-16,2013-10-23,2013-10-28,10,1,10.0
SO68510,361,5873,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68511,225,5757,2013-10-16,2013-10-23,2013-10-28,2320,1,2320.0
SO68511,276,5757,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68511,380,5757,2013-10-16,2013-10-23,2013-10-28,54,1,54.0
SO68512,256,1860,2013-10-16,2013-10-23,2013-10-28,1215,1,1215.0
SO68512,378,1860,2013-10-16,2013-10-23,2013-10-28,54,1,54.0
SO68512,268,1860,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68513,262,605,2013-10-16,2013-10-23,2013-10-28,2384,1,2384.0
SO68513,207,605,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68514,265,5829,2013-10-16,2013-10-23,2013-10-28,2384,1,2384.0
SO68514,397,5829,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68514,207,5829,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68514,268,5829,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68514,348,5829,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68515,232,15135,2013-10-16,2013-10-23,2013-10-28,1120,1,1120.0
SO68515,207,15135,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68515,397,15135,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68515,268,15135,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68516,240,12666,2013-10-16,2013-10-23,2013-10-28,1701,1,1701.0
SO68516,377,12666,2013-10-16,2013-10-23,2013-10-28,54,1,54.0
SO68516,268,12666,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68517,239,4440,2013-10-16,2013-10-23,2013-10-28,1701,1,1701.0
SO68517,377,4440,2013-10-16,2013-10-23,2013-10-28,54,1,54.0
SO68518,240,13305,2013-10-16,2013-10-23,2013-10-28,1701,1,1701.0
SO68518,388,13305,2013-10-16,2013-10-23,2013-10-28,25,1,25.0
SO68518,392,13305,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68518,346,13305,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68519,228,14567,2013-10-16,2013-10-23,2013-10-28,540,1,540.0
SO68519,397,14567,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68519,207,14567,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68520,234,15021,2013-10-16,2013-10-23,2013-10-28,1120,1,1120.0
SO68520,388,15021,2013-10-16,2013-10-23,2013-10-28,25,1,25.0
SO68520,392,15021,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68521,229,14569,2013-10-16,2013-10-23,2013-10-28,540,1,540.0
SO68521,397,14569,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68521,207,14569,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68522,222,4592,2013-10-16,2013-10-23,2013-10-28,2295,1,2295.0
SO68522,361,4592,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
SO68523,222,4602,2013-10-16,2013-10-23,2013-10-28,2295,1,2295.0
SO68523,276,4602,2013-10-16,2013-10-23,2013-10-28,22,1,22.0
SO68523,394,4602,2013-10-16,2013-10-23,2013-10-28,64,1,64.0
SO68524,211,7202,2013-10-16,2013-10-23,2013-10-28,540,1,540.0
SO68524,206,7202,2013-10-16,2013-10-23,2013-10-28,10,1,10.0
SO68524,335,7202,2013-10-16,2013-10-23,2013-10-28,24,1,24.0
SO68524,397,7202,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68525,264,16447,2013-10-16,2013-10-23,2013-10-28,2384,1,2384.0
SO68525,346,16447,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68526,263,3607,2013-10-16,2013-10-23,2013-10-28,2384,1,2384.0
SO68527,261,16282,2013-10-16,2013-10-23,2013-10-28,2384,1,2384.0
SO68527,347,16282,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68527,352,16282,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68528,229,9075,2013-10-16,2013-10-23,2013-10-28,540,1,540.0
SO68528,397,9075,2013-10-16,2013-10-23,2013-10-28,5,1,5.0
SO68528,207,9075,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68528,346,9075,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68529,230,12814,2013-10-16,2013-10-23,2013-10-28,540,1,540.0
SO68529,335,12814,2013-10-16,2013-10-23,2013-10-28,24,1,24.0
SO68530,233,10484,2013-10-16,2013-10-23,2013-10-28,1120,1,1120.0
SO68530,346,10484,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68530,351,10484,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68531,233,10505,2013-10-16,2013-10-23,2013-10-28,1120,1,1120.0
SO68531,346,10505,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68532,234,10584,2013-10-16,2013-10-23,2013-10-28,1120,1,1120.0
SO68532,346,10584,2013-10-16,2013-10-23,2013-10-28,35,1,35.0
SO68532,350,10584,2013-10-16,2013-10-23,2013-10-28,50,1,50.0
SO68532,268,10584,2013-10-16,2013-10-23,2013-10-28,9,1,9.0
SO68533,234,10276,2013-10-16,2013-10-23,2013-10-28,1120,1,1120.0
SO68533,388,10276,2013-10-16,2013-10-23,2013-10-28,25,1,25.0
SO68533,392,10276,2013-10-16,2013-10-23,2013-10-28,4,1,4.0
SO68533,361,10276,2013-10-16,2013-10-23,2013-10-28,2,1,2.0
